//X Y Z Point_Source_ID User_Data Scan_Angle_Rank Number_of_Returns Return_Number Time Intensity Classification
223044.00999451 536572.98000336 37.86000061 162.000000 2.000000 -1.000000 4.000000 1.000000 143024622.132393 27.000000 6.000000
223043.91999817 536573.01999664 33.45999908 162.000000 2.000000 -1.000000 4.000000 2.000000 143024622.132393 78.000000 6.000000
223043.77000427 536573.08000183 26.44000053 162.000000 2.000000 -1.000000 4.000000 3.000000 143024622.132393 34.000000 6.000000
223043.71000671 536573.12000275 22.96999931 162.000000 2.000000 -1.000000 4.000000 4.000000 143024622.132393 116.000000 6.000000
223043.72999573 536573.08999634 37.65000153 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.132395 96.000000 6.000000
223043.63999939 536573.12999725 33.47000122 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.132395 213.000000 6.000000
223043.36000061 536573.23999786 33.47000122 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.132398 727.000000 6.000000
223043.14999390 536573.31999969 37.29999924 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.132401 125.000000 6.000000
223043.05999756 536573.34999847 33.47000122 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.132401 34.000000 6.000000
223042.91000366 536573.41999817 26.42000008 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.132401 33.000000 6.000000
223042.75000000 536573.47000122 33.45000076 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.132403 39.000000 6.000000
223042.44000244 536573.61000061 19.78000069 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.132403 789.000000 6.000000
223042.47000122 536573.58999634 32.49000168 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.132406 180.000000 6.000000
223042.25999451 536573.66000366 36.75999832 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.132408 117.000000 6.000000
223042.16999817 536573.69999695 33.24000168 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.132408 32.000000 6.000000
223041.97000122 536573.79000092 24.67000008 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.132408 38.000000 6.000000
223042.08999634 536573.72000122 40.95000076 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.132411 164.000000 6.000000
223041.74000549 536573.87999725 26.43000031 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.132411 130.000000 6.000000
223041.69000244 536573.90000153 24.69000053 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.132411 21.000000 6.000000
223041.80999756 536573.83000183 40.95000076 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132413 263.000000 6.000000
223041.53999329 536573.94000244 40.93999863 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.132416 76.000000 6.000000
223041.52999878 536573.94999695 40.25999832 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.132416 106.000000 6.000000
223041.25000000 536574.05000305 41.02999878 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.132419 135.000000 6.000000
223041.22999573 536574.05999756 40.33000183 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.132419 63.000000 6.000000
223041.11999512 536574.11000061 36.02999878 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.132419 32.000000 6.000000
223040.94999695 536574.16999817 41.04999924 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.132421 267.000000 6.000000
223040.91999817 536574.18000031 39.86000061 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.132421 49.000000 6.000000
223040.67999268 536574.27999878 41.02999878 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.132424 40.000000 6.000000
223040.63999939 536574.30000305 39.59000015 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.132424 288.000000 6.000000
223040.33000183 536574.41999817 38.91999817 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132427 307.000000 6.000000
223040.03999329 536574.52999878 38.61000061 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132429 160.000000 6.000000
223039.75000000 536574.63999939 38.11000061 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132432 24.000000 6.000000
223039.46000671 536574.76000214 37.66999817 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132434 26.000000 6.000000
223039.16000366 536574.87999725 37.22000122 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132437 34.000000 6.000000
223038.85000610 536575.00000000 37.11999893 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.132439 33.000000 6.000000
223038.55000305 536575.12999725 27.55999947 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.132439 8.000000 6.000000
223038.57000732 536575.11000061 36.81999969 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132442 35.000000 6.000000
223038.25000000 536575.23000336 36.49000168 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132445 29.000000 6.000000
223037.97999573 536575.33999634 36.41999817 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132447 29.000000 6.000000
223037.69000244 536575.44999695 36.27000046 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132450 37.000000 6.000000
223037.41999817 536575.55999756 36.27999878 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132452 162.000000 6.000000
223037.11000061 536575.68000031 36.25999832 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132455 256.000000 6.000000
223036.82000732 536575.79000092 36.15999985 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132458 473.000000 6.000000
223036.53999329 536575.91000366 36.15999985 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132460 621.000000 6.000000
223036.24000549 536576.01999664 36.13000107 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132463 554.000000 6.000000
223035.96000671 536576.12999725 36.11999893 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132465 853.000000 6.000000
223035.69000244 536576.23999786 36.13999939 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.132468 715.000000 6.000000
223035.41000366 536576.34999847 36.13999939 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.132470 256.000000 6.000000
223034.96000671 536576.54000092 24.65999985 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.132470 52.000000 6.000000
223035.11999512 536576.45999908 36.22999954 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.132473 274.000000 6.000000
223035.00000000 536576.51000214 33.22999954 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.132473 18.000000 6.000000
223034.72999573 536576.62999725 26.26000023 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.132473 10.000000 6.000000
223034.80999756 536576.58000183 36.31000137 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.132476 193.000000 6.000000
223034.41999817 536576.75000000 26.37999916 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.132476 31.000000 6.000000
223034.55000305 536576.68000031 36.36000061 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.132478 328.000000 6.000000
223034.16999817 536576.83999634 26.98999977 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.132478 17.000000 6.000000
223034.25000000 536576.80000305 36.47999954 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132481 853.000000 6.000000
223033.97999573 536576.91000366 36.61999893 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132483 789.000000 6.000000
223033.69999695 536577.01000214 36.74000168 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132486 644.000000 6.000000
223033.44000244 536577.12000275 36.90000153 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132488 347.000000 6.000000
223033.14999390 536577.23000336 37.06000137 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.132491 305.000000 6.000000
223032.88000488 536577.33999634 30.93000031 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.132491 9.000000 6.000000
223032.86000061 536577.33999634 37.09999847 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132494 299.000000 6.000000
223032.58000183 536577.44999695 37.38000107 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132496 27.000000 6.000000
223032.30999756 536577.55999756 37.84000015 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132499 29.000000 6.000000
223032.03999329 536577.66000366 38.11000061 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132501 29.000000 6.000000
223031.77999878 536577.76999664 38.13000107 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132504 30.000000 6.000000
223031.46000671 536577.88999939 37.45999908 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.132506 172.000000 6.000000
223031.19999695 536577.98999786 38.18000031 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.132509 158.000000 6.000000
223030.88999939 536578.11000061 38.02999878 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.132512 158.000000 6.000000
223030.61999512 536578.22000122 37.95999908 162.000000 2.000000 -3.000000 3.000000 1.000000 143024622.132514 17.000000 6.000000
223030.41000366 536578.30999756 33.63999939 162.000000 2.000000 -3.000000 3.000000 2.000000 143024622.132514 74.000000 6.000000
223046.94999695 536572.13999939 14.00000000 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138500 365.000000 6.000000
223046.61999512 536572.26999664 13.51000023 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138503 95.000000 6.000000
223046.35000610 536572.37999725 13.56000042 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138505 172.000000 6.000000
223046.02999878 536572.50000000 13.61999989 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138508 164.000000 6.000000
223045.74000549 536572.62000275 13.67000008 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138510 181.000000 6.000000
223045.44999695 536572.73000336 13.72000027 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138513 159.000000 6.000000
223045.27000427 536572.79000092 19.93000031 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.138516 649.000000 6.000000
223045.19000244 536572.83000183 15.19999981 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.138516 492.000000 6.000000
223045.05999756 536572.87000275 25.87999916 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.138518 273.000000 6.000000
223045.03999329 536572.87999725 24.71999931 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.138518 70.000000 6.000000
223044.64999390 536573.04000092 19.63999939 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.138521 16.000000 6.000000
223044.61999512 536573.05000305 18.39999962 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.138521 96.000000 6.000000
223044.53999329 536573.08000183 13.89000034 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.138521 58.000000 6.000000
223044.63999939 536573.01999664 34.84999847 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.138523 24.000000 6.000000
223044.24000549 536573.19999695 13.93999958 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.138523 62.000000 6.000000
223044.35000610 536573.13999939 34.97000122 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138526 48.000000 6.000000
223044.03999329 536573.26000214 33.52000046 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.138529 12.000000 6.000000
223043.75000000 536573.38999939 19.14999962 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.138529 195.000000 6.000000
223043.85000610 536573.33000183 37.56000137 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138531 189.000000 6.000000
223043.57000732 536573.44000244 37.45000076 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.138534 26.000000 6.000000
223043.47000122 536573.48000336 33.11000061 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.138534 58.000000 6.000000
223043.17999268 536573.61000061 19.11000061 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.138534 46.000000 6.000000
223043.16000366 536573.61000061 31.85000038 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.138536 61.000000 6.000000
223043.02999878 536573.66000366 26.45000076 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.138536 158.000000 6.000000
223042.86999512 536573.73000336 19.12999916 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.138536 25.000000 6.000000
223042.85000610 536573.73000336 31.98999977 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.138539 53.000000 6.000000
223042.64999390 536573.81999969 22.96999931 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.138539 30.000000 6.000000
223042.55999756 536573.86000061 19.12000084 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.138539 86.000000 6.000000
223042.58000183 536573.83000183 32.29999924 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.138541 20.000000 6.000000
223042.38000488 536573.91000366 36.61999893 162.000000 2.000000 -2.000000 4.000000 1.000000 143024622.138544 155.000000 6.000000
223042.30000305 536573.94000244 33.49000168 162.000000 2.000000 -2.000000 4.000000 2.000000 143024622.138544 56.000000 6.000000
223042.27999878 536573.94999695 32.41999817 162.000000 2.000000 -2.000000 4.000000 3.000000 143024622.138544 16.000000 6.000000
223042.05000305 536574.05000305 22.95000076 162.000000 2.000000 -2.000000 4.000000 4.000000 143024622.138544 24.000000 6.000000
223042.02999878 536574.05000305 33.47000122 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138547 470.000000 6.000000
223041.75000000 536574.16000366 33.47000122 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.138549 388.000000 6.000000
223041.57000732 536574.23999786 26.20999908 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.138549 14.000000 6.000000
223041.53999329 536574.23000336 36.04000092 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.138552 106.000000 6.000000
223041.47999573 536574.26000214 33.43999863 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.138552 50.000000 6.000000
223041.21000671 536574.37999725 23.17000008 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.138552 52.000000 6.000000
223041.16999817 536574.37999725 33.45000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.138554 50.000000 6.000000
223040.78999329 536574.55000305 19.12000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.138554 90.000000 6.000000
223041.05999756 536574.41999817 40.31000137 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.138557 229.000000 6.000000
223040.49000549 536574.66999817 19.12000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.138557 23.000000 6.000000
223040.78999329 536574.51999664 40.70000076 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138560 260.000000 6.000000
223040.50999451 536574.62999725 40.90999985 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138562 250.000000 6.000000
223040.22999573 536574.73999786 40.95000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.138565 113.000000 6.000000
223040.19000244 536574.76000214 39.41999817 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.138565 116.000000 6.000000
223039.96000671 536574.84999847 40.97000122 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.138567 526.000000 6.000000
223039.91000366 536574.87000275 39.20999908 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.138567 102.000000 6.000000
223039.69000244 536574.94999695 40.97999954 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138570 944.000000 6.000000
223039.39999390 536575.06999969 40.97000122 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138572 164.000000 6.000000
223039.08999634 536575.19000244 40.95999908 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.138575 51.000000 6.000000
223039.02999878 536575.20999908 39.06999969 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.138575 129.000000 6.000000
223038.75999451 536575.31999969 38.97000122 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138578 259.000000 6.000000
223038.44999695 536575.44000244 38.75999832 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138580 231.000000 6.000000
223038.16999817 536575.55000305 38.47999954 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138583 263.000000 6.000000
223037.88000488 536575.66000366 38.29999924 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138585 317.000000 6.000000
223037.61999512 536575.76999664 38.31999969 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138588 85.000000 6.000000
223037.30000305 536575.88999939 37.91999817 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138591 31.000000 6.000000
223037.00999451 536576.01000214 37.83000183 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138593 24.000000 6.000000
223036.72000122 536576.12000275 37.66999817 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138596 31.000000 6.000000
223036.41999817 536576.23999786 37.66999817 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138598 45.000000 6.000000
223036.13999939 536576.34999847 37.56000137 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138601 27.000000 6.000000
223035.88000488 536576.44999695 37.66999817 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138603 32.000000 6.000000
223035.58999634 536576.55999756 37.74000168 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138606 33.000000 6.000000
223035.30999756 536576.66999817 37.86000061 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.138609 27.000000 6.000000
223034.85000610 536576.86000061 26.22999954 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.138609 12.000000 6.000000
223035.02000427 536576.79000092 38.13999939 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.138611 50.000000 6.000000
223034.75000000 536576.88999939 38.11000061 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.138614 39.000000 6.000000
223034.44000244 536577.01000214 38.13999939 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.138617 31.000000 6.000000
223034.17999268 536577.11000061 38.25000000 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.138619 29.000000 6.000000
223033.97999573 536577.19000244 33.65000153 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.138619 14.000000 6.000000
223033.64999390 536577.31999969 38.65999985 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.138624 24.000000 6.000000
223033.35000610 536577.44000244 38.88000107 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.138627 27.000000 6.000000
223033.07000732 536577.55000305 39.04999924 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.138629 42.000000 6.000000
223031.94000244 536578.01999664 13.52999973 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.138629 17.000000 6.000000
223032.77000427 536577.66000366 38.70999908 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.138632 46.000000 6.000000
223031.63000488 536578.13999939 13.47999954 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.138632 32.000000 6.000000
223032.47999573 536577.77999878 38.66999817 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.138635 184.000000 6.000000
223032.19000244 536577.88999939 38.61000061 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.138637 138.000000 6.000000
223031.36000061 536578.22000122 32.79999924 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.138642 26.000000 6.000000
223031.08999634 536578.33000183 33.06999969 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.138645 224.000000 6.000000
223030.80000305 536578.44000244 33.59000015 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.138648 205.000000 6.000000
223047.07000732 536572.33000183 13.60000038 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144636 139.000000 6.000000
223046.75000000 536572.45999908 13.48999977 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144639 106.000000 6.000000
223046.47999573 536572.55999756 13.56000042 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144641 186.000000 6.000000
223046.14999390 536572.69000244 13.60999966 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144644 180.000000 6.000000
223045.86999512 536572.80000305 13.65999985 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144646 147.000000 6.000000
223045.67999268 536572.87000275 19.92000008 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144649 593.000000 6.000000
223045.32000732 536573.01999664 15.22000027 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144651 972.000000 6.000000
223045.17999268 536573.05999756 25.70000076 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.144654 185.000000 6.000000
223045.16999817 536573.06999969 24.73999977 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.144654 189.000000 6.000000
223044.77000427 536573.23000336 19.17000008 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.144657 13.000000 6.000000
223044.74000549 536573.23999786 18.01000023 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.144657 114.000000 6.000000
223044.66999817 536573.26999664 13.89000034 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.144657 40.000000 6.000000
223044.60000610 536573.29000092 25.77000046 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.144659 191.000000 6.000000
223044.58000183 536573.30000305 24.70000076 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.144659 228.000000 6.000000
223044.14999390 536573.47000122 18.20999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.144662 98.000000 6.000000
223044.07000732 536573.51000214 13.97999954 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.144662 22.000000 6.000000
223044.19999695 536573.44000244 35.09999847 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.144664 96.000000 6.000000
223043.88000488 536573.58000183 19.14999962 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.144664 326.000000 6.000000
223043.92999268 536573.54000092 35.24000168 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.144667 27.000000 6.000000
223043.60000610 536573.69000244 19.12999916 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.144667 110.000000 6.000000
223043.69000244 536573.62999725 37.29999924 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.144669 49.000000 6.000000
223043.30000305 536573.80000305 19.12000084 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.144669 86.000000 6.000000
223043.00000000 536573.91999817 19.11000061 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144672 114.000000 6.000000
223043.00000000 536573.91000366 32.68000031 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.144675 92.000000 6.000000
223042.69000244 536574.04000092 19.12999916 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.144675 67.000000 6.000000
223042.71000671 536574.01999664 32.34999847 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.144677 194.000000 6.000000
223042.50000000 536574.09999847 36.45999908 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.144680 132.000000 6.000000
223042.39999390 536574.13999939 32.34000015 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.144680 128.000000 6.000000
223042.10000610 536574.26999664 19.76000023 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.144680 19.000000 6.000000
223041.89999390 536574.34999847 22.70000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144683 129.000000 6.000000
223041.80999756 536574.38999939 19.12999916 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144683 36.000000 6.000000
223041.94999695 536574.31999969 36.04999924 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144685 17.000000 6.000000
223041.52000427 536574.50000000 19.13999939 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144685 37.000000 6.000000
223041.41000366 536574.54000092 26.04999924 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144688 36.000000 6.000000
223041.24000549 536574.61000061 19.12999916 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144688 73.000000 6.000000
223040.91999817 536574.73999786 19.12000084 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144690 100.000000 6.000000
223041.00000000 536574.69000244 33.43999863 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144693 38.000000 6.000000
223040.61999512 536574.84999847 19.11000061 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144693 67.000000 6.000000
223040.72000122 536574.80000305 33.45000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144695 218.000000 6.000000
223040.33000183 536574.95999908 19.12000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144695 26.000000 6.000000
223040.47000122 536574.90000153 35.20999908 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144698 76.000000 6.000000
223040.41999817 536574.91999817 33.45000076 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144698 253.000000 6.000000
223040.33999634 536574.94000244 40.52000046 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144701 268.000000 6.000000
223040.13999939 536575.02999878 33.47000122 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144701 170.000000 6.000000
223040.08000183 536575.05000305 40.63000107 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144703 311.000000 6.000000
223039.80999756 536575.15000153 40.81000137 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144706 265.000000 6.000000
223039.52000427 536575.26000214 40.90999985 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144708 279.000000 6.000000
223039.21000671 536575.37999725 40.90000153 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144711 244.000000 6.000000
223039.16000366 536575.41000366 39.11000061 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144711 89.000000 6.000000
223038.94999695 536575.48999786 40.95000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144714 192.000000 6.000000
223038.89999390 536575.51000214 39.31000137 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144714 138.000000 6.000000
223038.64999390 536575.59999847 40.97999954 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144716 200.000000 6.000000
223038.61000061 536575.62000275 39.54999924 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144716 101.000000 6.000000
223038.38000488 536575.70999908 40.99000168 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144719 1388.000000 6.000000
223038.10000610 536575.81999969 41.02999878 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144721 206.000000 6.000000
223038.08000183 536575.83000183 40.40999985 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144721 166.000000 6.000000
223037.83999634 536575.91999817 40.95999908 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.144724 1166.000000 6.000000
223037.82000732 536575.93000031 40.43999863 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.144724 488.000000 6.000000
223037.53999329 536576.04000092 41.00000000 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144726 805.000000 6.000000
223037.25000000 536576.15000153 41.02999878 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144729 586.000000 6.000000
223036.96000671 536576.26000214 41.04000092 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144732 789.000000 6.000000
223036.67999268 536576.37999725 41.06000137 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144734 836.000000 6.000000
223036.33999634 536576.51000214 39.25999832 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144737 47.000000 6.000000
223036.05999756 536576.62000275 39.31999969 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144739 101.000000 6.000000
223035.78999329 536576.73000336 39.43000031 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144742 149.000000 6.000000
223035.50000000 536576.83999634 39.59000015 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.144745 214.000000 6.000000
